"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","v.c1_s","p.c1_s","i.c1_s","u.c1_s","a.c1_s","att_s","z","q_s","q_s_DO","v.c1_t","p.c1_t","i.c1_t","u.c1_t","a.c1_t","att_t","q_t","q_t_DO","v.m1_s","p.m1_s","i.m1_s","u.m1_s","a.m1_s","att_s.1","v.m1_t","p.m1_t","i.m1_t","u.m1_t","a.m1_t","att_t.1","FL_14_DO","FL_109_DO","FL_110_DO","casevienna_DO","casetech.pizza_DO","messagevienna_DO","messagetech.pizza_DO"
"5/13/2024 8:15","5/13/2024 8:26","0","100","672","1","5/13/2024 8:26","","","","","anonymous","EN","1",360,"7","1","","","","","","","I have learned the importance of using technology to improve your sales.","","","6","6","6","6","6","4","0","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|a.c1_t|v.c1_t|att_t|p.c1_t|i.c1_t","",""
"5/13/2024 8:17","5/13/2024 8:26","0","100","521","1","5/13/2024 8:26","","","","","anonymous","EN","1",361,"7","1","","","","","","","I have learned that if I do not have enough information/written evidence to show people they wont believe what I say","1","1|0|0","","","","","","","","","6","6","6","7","6","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|u.m1_s|p.m1_s|att_s|i.m1_s|a.m1_s|v.m1_s",""
"5/13/2024 8:21","5/13/2024 8:26","0","100","330","1","5/13/2024 8:26","","","","","anonymous","EN","1",362,"7","1","","","","","","","I don't think I got any particular usefull insight from the information that I just read, it was just one of those sentences that at first it sounds meaningful but when you stop to think about it, it's just common sense","","","","","","","","","1","0|0|1","","","","","","","2","2","2","2","4","4","FL_107","","FL_85","","","","Q288|att_f|v.m1_t|a.m1_t|i.m1_t|u.m1_t|att_t|p.m1_t"
"5/13/2024 8:19","5/13/2024 8:26","0","100","429","1","5/13/2024 8:26","","","","","anonymous","EN","1",363,"7","1","4","7","7","4","2","4","Back in the 19th century there was a large gap (3 to 1) in deaths at childbirth between two hospitals. A doctor then performed tests and found that the problem was that the doctors didn't wash their hands before the procedure. When he told them his findings, nobody heard him, but only decades later, when tests regarding bacteria were published, they changed their operating process. It proves that the scientific community was very strict back then, regarding their published studies, vs. the studies of a single person, even though he had performed all the necessary tests.","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|att_s|u.c1_s|p.c1_s|v.c1_s|a.c1_s|i.c1_s","","",""
"5/13/2024 8:14","5/13/2024 8:26","0","100","707","1","5/13/2024 8:26","","","","","anonymous","EN","1",364,"7","1","","","","","","","The study is about compelling information ","0","0|0|1","","","","","","","","","5","5","4","4","6","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|i.m1_s|v.m1_s|a.m1_s|p.m1_s|att_s|u.m1_s",""
"5/13/2024 8:18","5/13/2024 8:26","0","100","466","1","5/13/2024 8:26","","","","","anonymous","EN","1",365,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:11","5/13/2024 8:26","0","100","910","1","5/13/2024 8:26","","","","","anonymous","EN","1",366,"7","1","","","","","","","People require more insight into the procedures of acquiring something. Showing them only the results does not have much impact on how they perceive something, but showing them the results and telling them the process and steps that you took has much impact on them.","1","1|0|0","","","","","","","","","7","7","7","7","7","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|u.m1_s|att_s|p.m1_s|i.m1_s|a.m1_s|v.m1_s",""
"5/13/2024 8:22","5/13/2024 8:26","0","100","257","1","5/13/2024 8:26","","","","","anonymous","EN","1",367,"7","1","","","","","","","Evolution for instance, it's all theoretical and nothing practical in my opinion. It would have been compelling to see verifiable evidence, but it's all theory nothing convincing.","0","1|0|0","","","","","","","","","5","7","5","5","4","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|i.m1_s|att_s|p.m1_s|u.m1_s|v.m1_s|a.m1_s",""
"5/13/2024 8:19","5/13/2024 8:27","0","100","481","1","5/13/2024 8:27","","","","","anonymous","EN","1",368,"7","1","","","","","","","Instead of giving up and folding, the pizza company created a new system that was user friendly and increased profits.","","","5","4","5","4","6","4","1","0|0|1","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|a.c1_t|v.c1_t|p.c1_t|att_t|i.c1_t|u.c1_t","",""
"5/13/2024 8:23","5/13/2024 8:27","0","100","230","1","5/13/2024 8:27","","","","","anonymous","EN","1",369,"7","1","7","6","7","6","6","4","The information showed that it is important to wash your regurlarly","1","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|i.c1_s|u.c1_s|att_s|p.c1_s|v.c1_s","","",""
"5/13/2024 8:22","5/13/2024 8:27","0","100","309","1","5/13/2024 8:27","","","","","anonymous","EN","1",370,"7","1","7","7","7","7","7","4","taught me about medical hygiene","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|v.c1_s|p.c1_s|u.c1_s|a.c1_s|att_s|i.c1_s","","",""
"5/13/2024 8:15","5/13/2024 8:27","0","100","738","1","5/13/2024 8:27","","","","","anonymous","EN","1",371,"7","1","","","","","","","I learned that dominos didn't change their pizzas they gave the consumers the power to customise them and this still increased their profit","","","2","2","2","2","2","4","0","0|1|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|a.c1_t|v.c1_t|att_t|p.c1_t|i.c1_t|u.c1_t","",""
"5/13/2024 8:17","5/13/2024 8:27","0","100","604","1","5/13/2024 8:27","","","","","anonymous","EN","1",372,"7","1","","","","","","","The sentence highlighted the general message of correlating an existing tangible theory to whathever argument you are trying to make, as people in general tend to trust something that has been known as a real theory, regardless of how sound your argument is. This could also relate to an overall care for proof and knowledge of a matter as a solid support for your ideas","1","0|0|1","","","","","","","","","5","3","5","4","5","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|p.m1_s|a.m1_s|u.m1_s|v.m1_s|att_s|i.m1_s",""
"5/13/2024 8:20","5/13/2024 8:27","0","100","427","1","5/13/2024 8:27","","","","","anonymous","EN","1",373,"7","1","","","","","","","That a change is not always a correct answer.","","","4","6","5","4","5","4","1","0|1|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|att_t|i.c1_t|p.c1_t|v.c1_t|u.c1_t|a.c1_t","",""
"5/13/2024 8:21","5/13/2024 8:27","0","100","393","1","5/13/2024 8:27","","","","","anonymous","EN","1",374,"7","1","","","","","","","How to try to understand the perspective of others based on the the theory they support","0","1|0|0","","","","","","","","","4","5","5","5","4","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|u.m1_s|a.m1_s|v.m1_s|att_s|p.m1_s|i.m1_s",""
"5/13/2024 8:19","5/13/2024 8:27","0","100","504","1","5/13/2024 8:27","","","","","anonymous","EN","1",375,"7","1","","","","","","","That simplicity can be a key to lucratively ","","","","","","","","","0","0|0|1","","","","","","","4","5","6","3","6","4","FL_107","","FL_85","","","","Q288|att_f|p.m1_t|i.m1_t|a.m1_t|u.m1_t|att_t|v.m1_t"
"5/13/2024 8:18","5/13/2024 8:27","0","100","541","1","5/13/2024 8:27","","","","","anonymous","EN","1",376,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/13/2024 8:11","5/13/2024 8:28","0","100","982","1","5/13/2024 8:28","","","","","anonymous","EN","1",377,"7","1","","","","","","","What i learnt from the lesson was quite unethical yet very insightful. The company manipulated its customers by making them think whenever their pizza is bad, it's because of their own choices and not the choices of the company. Removing almost all blame from the company.","","","6","7","7","7","5","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|att_t|u.c1_t|a.c1_t|i.c1_t|v.c1_t|p.c1_t","",""
"5/13/2024 8:23","5/13/2024 8:28","0","100","273","1","5/13/2024 8:28","","","","","anonymous","EN","1",378,"7","1","2","3","5","4","4","4","The paragraph spoke about child birth and some difficulties which occur during it and the deaths with figures being provided","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|att_s|a.c1_s|p.c1_s|i.c1_s|u.c1_s|v.c1_s","","",""
"5/13/2024 8:18","5/13/2024 8:28","0","100","567","1","5/13/2024 8:28","","","","","anonymous","EN","1",379,"7","1","","","","","","","Sometimes customers would like a speedy delivery and have no issue with the product but the service itself.","","","","","","","","","1","0|0|1","","","","","","","7","6","6","7","7","4","FL_107","","FL_85","","","","Q288|att_f|p.m1_t|i.m1_t|v.m1_t|u.m1_t|a.m1_t|att_t"
"5/13/2024 8:22","5/13/2024 8:28","0","100","369","1","5/13/2024 8:28","","","","","anonymous","EN","1",380,"7","1","","","","","","","Sometimes the companies should focus on profits rather than improving their product portfolio. Increased profits - more money to spend of product development.","","","","","","","","","1","1|0|0","","","","","","","4","2","3","3","4","4","FL_107","","FL_85","","","","Q288|att_f|v.m1_t|att_t|u.m1_t|p.m1_t|a.m1_t|i.m1_t"
"5/13/2024 8:21","5/13/2024 8:28","0","100","439","1","5/13/2024 8:28","","","","","anonymous","EN","1",381,"7","1","","","","","","","From the information given earlier, and from my perspective of observing things, I think that information is very much in line with the dynamics of today. You can even have a theory or something less relevant to society that has been proven, but often people will never believe you unless it has been previously proven. Nowadays people tend to devalue the work and effort of others. That's why, in my opinion, I don't think it was of much use or that it will be, because that's what happens these days and I'm fully aware of that","1","0|1|0","","","","","","","","","3","2","3","3","3","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|v.m1_s|a.m1_s|u.m1_s|p.m1_s|i.m1_s|att_s",""
"5/13/2024 8:26","5/13/2024 8:28","0","100","167","1","5/13/2024 8:28","","","","","anonymous","EN","1",382,"7","1","4","2","5","5","5","4","washing your hands in hospital is very important","0","0|0|1","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|att_s|a.c1_s|i.c1_s|u.c1_s|v.c1_s|p.c1_s","","",""
"5/13/2024 8:17","5/13/2024 8:29","0","100","695","1","5/13/2024 8:29","","","","","anonymous","EN","1",383,"7","1","1","1","1","1","1","4","To never reject any research without validating it first.","0","0|0|1","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|i.c1_s|p.c1_s|att_s|v.c1_s|u.c1_s","","",""
"5/13/2024 8:21","5/13/2024 8:29","0","100","446","1","5/13/2024 8:29","","","","","anonymous","EN","1",384,"7","1","","","","","","","I learned that sometimes improving the marketing and online platform to get sales is much more valuable for business to get results, than just improving the quality of the product itself.","","","6","6","6","5","6","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|a.c1_t|att_t|u.c1_t|i.c1_t|p.c1_t|v.c1_t","",""
"5/13/2024 8:15","5/13/2024 8:29","0","100","832","1","5/13/2024 8:29","","","","","anonymous","EN","1",385,"7","1","","","","","","","Credible Evidence is supposed to be the main reason why  many people believe something is true, although the truth is many more people need more , whether more even more  important factors, or just their own beliefs that work well with a theory.     peopl  e it is true, although ","0","0|0|1","","","","","","","","","2","1","2","2","2","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|p.m1_s|i.m1_s|att_s|u.m1_s|v.m1_s|a.m1_s",""
"5/13/2024 8:19","5/13/2024 8:30","0","100","635","1","5/13/2024 8:30","","","","","anonymous","EN","1",386,"7","1","6","5","5","6","6","4","i learned that it takes time to prove something that is happening now , and you should have evidence of your findings or else people won't believe you ","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|u.c1_s|p.c1_s|i.c1_s|att_s|v.c1_s","","",""
"5/13/2024 8:20","5/13/2024 8:31","0","100","670","1","5/13/2024 8:31","","","","","anonymous","EN","1",387,"7","1","","","","","","","I learned that if you running a pizza business is suffering due to low quality of pizza. Creating a system that optimize ordering and delivery this could increase the stock.","","","1","1","1","1","1","4","1","0|1|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|u.c1_t|a.c1_t|v.c1_t|att_t|i.c1_t|p.c1_t","",""
"5/13/2024 8:14","5/13/2024 8:31","0","100","1025","1","5/13/2024 8:31","","","","","anonymous","EN","1",388,"7","1","3","1","4","2","4","4","One doctor in 18-- proposed the concept of ""hand hygiene"" in medical environments after conducting observational studies. The act of hand-washing is a fundamental method to effectively stop the transmission of germs and stops puerperal deaths.","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|v.c1_s|u.c1_s|i.c1_s|p.c1_s|att_s","","",""
"5/13/2024 8:21","5/13/2024 8:32","0","100","689","1","5/13/2024 8:32","","","","","anonymous","EN","1",389,"7","1","5","4","4","5","5","5","i learnt to make an independent decision based on information given","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|u.c1_s|p.c1_s|att_s|a.c1_s|i.c1_s|v.c1_s","","",""
"5/13/2024 8:26","5/13/2024 8:35","0","100","527","1","5/13/2024 8:35","","","","","anonymous","EN","1",390,"7","1","","","","","","","People always need more than you offer and you might need to work more harder to convince them ","0","1|0|0","","","","","","","","","5","5","5","6","6","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|u.m1_s|v.m1_s|att_s|i.m1_s|a.m1_s|p.m1_s",""
"5/13/2024 8:20","5/13/2024 8:35","0","100","892","1","5/13/2024 8:35","","","","","anonymous","EN","1",391,"7","1","","","","","","","I learned that consumers value serivce more than the product. ","","","","","","","","","1","1|0|0","","","","","","","3","3","5","5","3","4","FL_107","","FL_85","","","","Q288|att_f|att_t|u.m1_t|i.m1_t|v.m1_t|p.m1_t|a.m1_t"
"5/13/2024 8:25","5/13/2024 8:36","0","100","669","1","5/13/2024 8:36","","","","","anonymous","EN","1",392,"7","1","","","","","","","That you don't necessarily have to rebrand your whole concept to make it appealing to your customers. You have to minor modifications and let the customers believe that they are getting their preferences and they are making their own choices. ","","","6","6","6","5","7","4","1","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|att_t|a.c1_t|i.c1_t|u.c1_t|v.c1_t|p.c1_t","",""
"5/13/2024 8:21","5/13/2024 8:37","0","100","943","1","5/13/2024 8:37","","","","","anonymous","EN","1",393,"7","1","","","","","","","I learned that Dominos acquired more orders and increased the market value by improving and personalizing its ordering services.","","","5","5","5","5","5","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|i.c1_t|u.c1_t|att_t|p.c1_t|a.c1_t|v.c1_t","",""
"5/13/2024 8:30","5/13/2024 8:40","0","100","586","1","5/13/2024 8:40","","","","","anonymous","EN","1",394,"7","1","7","7","6","6","7","4","I learnt that it always important to wash your hands and keep them clean, especially as a health professional or dealing with anything sensitive.","0","0|1|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|v.c1_s|att_s|u.c1_s|i.c1_s|p.c1_s","","",""
"5/13/2024 8:45","5/13/2024 8:49","0","100","219","1","5/13/2024 8:49","","","","","anonymous","EN","1",395,"7","1","","","","","","","I learned that dominos created an app that allowed customers to customize there pizza and dominos stock went up to over 400 usd","","","3","2","4","3","2","4","0","1|0|0","","","","","","","","","","","","","FL_108","FL_82","","","Q213|Q214|v.c1_t|att_t|i.c1_t|u.c1_t|p.c1_t|a.c1_t","",""
"5/13/2024 8:47","5/13/2024 8:52","0","100","260","1","5/13/2024 8:52","","","","","anonymous","EN","1",396,"7","1","7","5","7","6","5","4","This is valuable information, and we can take a lot from it. Hand washing is clearly important and can be taken it our own lives. However as someone who is not a medical professional and who will not be giving birth in the future the information is not something I can directly use. ","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|v.c1_s|a.c1_s|i.c1_s|att_s|p.c1_s|u.c1_s","","",""
"5/13/2024 8:48","5/13/2024 9:06","0","100","1085","1","5/13/2024 9:06","","","","","anonymous","EN","1",397,"7","1","","","","","","","The insight here is profound: evidence alone often isn't enough to sway someone's perspective. In my opiniooon people are naturally inclined to seek coherence and consistency in their beliefs, and they often rely on underlying theories or frameworks to make sense of new information. ","1","0|0|1","","","","","","","","","5","5","3","4","4","4","","","","","","","FL_107","","FL_53","","","Q258|Q259|p.m1_s|v.m1_s|u.m1_s|i.m1_s|a.m1_s|att_s",""
"5/13/2024 9:09","5/13/2024 9:11","0","100","129","1","5/13/2024 9:11","","","","","anonymous","EN","1",398,"7","1","4","4","4","4","3","4","That opening your mind up to different possibilities is important and also that working to help each other is a goal that everyone should have.","0","1|0|0","","","","","","","","","","","","","","","","","","","","","FL_108","FL_51","","Q129|Q56|a.c1_s|p.c1_s|att_s|i.c1_s|u.c1_s|v.c1_s","","",""
