StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consent,id,Q3,Q5,X65_att,X65_v.n,X65_p.n,X65_i.n,X65_u.n,X65_a.n,X66_att,X66_v.n,X66_p.n,X66_i.n,X66_u.n,X66_a.n,X67_att,X67_v.n,X67_p.n,X67_i.n,X67_u.n,X67_a.n,X68_att,X68_v.n,X68_p.n,X68_i.n,X68_u.n,X68_a.n,X69_att,X69_v.n,X69_p.n,X69_i.n,X69_u.n,X69_a.n,X70_att,X70_v.n,X70_p.n,X70_i.n,X70_u.n,X70_a.n,X71_att,X71_v.n,X71_p.n,X71_i.n,X71_u.n,X71_a.n,X72_att,X72_v.n,X72_p.n,X72_i.n,X72_u.n,X72_a.n,X73_att,X73_v.n,X73_p.n,X73_i.n,X73_u.n,X73_a.n,X74_att,X74_v.n,X74_p.n,X74_i.n,X74_u.n,X74_a.n,X22_att,X22_v.g,X22_p.g,X22_i.g,X22_u.g,X22_a.g,X23_att,X23_v.g,X23_p.g,X23_i.g,X23_u.g,X23_a.g,X24_att,X24_v.g,X24_p.g,X24_i.g,X24_u.g,X24_a.g,X25_att,X25_v.g,X25_p.g,X25_i.g,X25_u.g,X25_a.g,X26_att,X26_v.g,X26_p.g,X26_i.g,X26_u.g,X26_a.g,X27_att,X27_v.g,X27_p.g,X27_i.g,X27_u.g,X27_a.g,X28_att,X28_v.g,X28_p.g,X28_i.g,X28_u.g,X28_a.g,X29_att,X29_v.g,X29_p.g,X29_i.g,X29_u.g,X29_a.g,X30_att,X30_v.g,X30_p.g,X30_i.g,X30_u.g,X30_a.g,X31_att,X31_v.g,X31_p.g,X31_i.g,X31_u.g,X31_a.g,FL_4_DO,insightful_DO,uninsightful_DO
4/19/2025 13:26,4/19/2025 13:31,0,100,268,1,4/19/2025 13:31,,,,,anonymous,EN,1,295,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,5,4,uninsightful,,Q210|uninsightful|att|u.g|p.g|a.g|i.g|v.g
4/19/2025 13:29,4/19/2025 13:31,0,100,109,1,4/19/2025 13:31,,,,,anonymous,EN,1,296,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|a.g|i.g|v.g|p.g|u.g
4/19/2025 13:26,4/19/2025 13:31,0,100,294,1,4/19/2025 13:31,,,,,anonymous,EN,1,297,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|att|p.g|v.g|a.g|i.g
4/19/2025 13:26,4/19/2025 13:31,0,100,282,1,4/19/2025 13:31,,,,,anonymous,EN,1,298,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,7,7,7,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|a.g|i.g|p.g|att|u.g
4/19/2025 13:28,4/19/2025 13:31,0,100,176,1,4/19/2025 13:31,,,,,anonymous,EN,1,299,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|i.g|u.g|v.g|att|p.g
4/19/2025 13:25,4/19/2025 13:31,0,100,366,1,4/19/2025 13:31,,,,,anonymous,EN,1,300,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,6,6,6,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|u.g|att|p.g|v.g|i.g
4/19/2025 13:26,4/19/2025 13:31,0,100,291,1,4/19/2025 13:31,,,,,anonymous,EN,1,301,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,6,6,6,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|v.g|i.g|u.g|att|p.g
4/19/2025 13:25,4/19/2025 13:31,0,100,383,1,4/19/2025 13:31,,,,,anonymous,EN,1,302,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|p.g|i.g|u.g|a.g|att
4/19/2025 13:25,4/19/2025 13:31,0,100,342,1,4/19/2025 13:31,,,,,anonymous,EN,1,303,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|u.n|a.n|v.n|p.n|att,
4/19/2025 13:26,4/19/2025 13:31,0,100,306,1,4/19/2025 13:31,,,,,anonymous,EN,1,304,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|a.n|v.n|att|p.n|i.n,
4/19/2025 13:26,4/19/2025 13:31,0,100,285,1,4/19/2025 13:31,,,,,anonymous,EN,1,305,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|v.n|u.n|i.n|p.n|att,
4/19/2025 13:28,4/19/2025 13:31,0,100,203,1,4/19/2025 13:31,,,,,anonymous,EN,1,306,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|u.g|i.g|p.g|att|v.g
4/19/2025 13:26,4/19/2025 13:31,0,100,288,1,4/19/2025 13:31,,,,,anonymous,EN,1,307,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|i.g|a.g|p.g|att|v.g
4/19/2025 13:27,4/19/2025 13:31,0,100,271,1,4/19/2025 13:31,,,,,anonymous,EN,1,308,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|att|u.n|p.n|v.n|i.n,
4/19/2025 13:26,4/19/2025 13:31,0,100,293,1,4/19/2025 13:31,,,,,anonymous,EN,1,309,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|a.g|p.g|u.g|att|v.g
4/19/2025 13:26,4/19/2025 13:31,0,100,296,1,4/19/2025 13:31,,,,,anonymous,EN,1,310,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|i.g|att|p.g|a.g|u.g
4/19/2025 13:27,4/19/2025 13:31,0,100,242,1,4/19/2025 13:31,,,,,anonymous,EN,1,311,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|v.n|u.n|a.n|i.n|p.n,
4/19/2025 13:26,4/19/2025 13:31,0,100,304,1,4/19/2025 13:31,,,,,anonymous,EN,1,312,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|v.n|p.n|i.n|att|a.n,
4/19/2025 13:27,4/19/2025 13:31,0,100,237,1,4/19/2025 13:31,,,,,anonymous,EN,1,313,7,1,4,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|a.n|att|v.n|i.n,
4/19/2025 13:26,4/19/2025 13:31,0,100,321,1,4/19/2025 13:31,,,,,anonymous,EN,1,314,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|v.n|att|i.n|p.n|u.n,
4/19/2025 13:26,4/19/2025 13:31,0,100,312,1,4/19/2025 13:31,,,,,anonymous,EN,1,315,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,7,7,7,uninsightful,,Q210|uninsightful|p.g|a.g|i.g|v.g|u.g|att
4/19/2025 13:25,4/19/2025 13:31,0,100,373,1,4/19/2025 13:31,,,,,anonymous,EN,1,316,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,5,7,,,,,,,uninsightful,,Q210|uninsightful|v.g|u.g|a.g|att|i.g|p.g
4/19/2025 13:26,4/19/2025 13:31,0,100,317,1,4/19/2025 13:31,,,,,anonymous,EN,1,317,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|att|a.g|u.g|i.g|p.g
4/19/2025 13:26,4/19/2025 13:31,0,100,340,1,4/19/2025 13:31,,,,,anonymous,EN,1,318,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|u.n|i.n|a.n|v.n|p.n,
4/19/2025 13:25,4/19/2025 13:31,0,100,364,1,4/19/2025 13:31,,,,,anonymous,EN,1,319,7,1,,,,,,,,,,,,,4,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|p.n|u.n|att|v.n|a.n,
4/19/2025 13:29,4/19/2025 13:31,0,100,128,1,4/19/2025 13:31,,,,,anonymous,EN,1,320,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|att|v.g|u.g|i.g|a.g
4/19/2025 13:28,4/19/2025 13:31,0,100,219,1,4/19/2025 13:31,,,,,anonymous,EN,1,321,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,6,6,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|p.g|u.g|a.g|v.g|i.g|att
4/19/2025 13:27,4/19/2025 13:31,0,100,275,1,4/19/2025 13:31,,,,,anonymous,EN,1,322,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:28,4/19/2025 13:31,0,100,198,1,4/19/2025 13:31,,,,,anonymous,EN,1,323,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|v.g|p.g|att|i.g|a.g
4/19/2025 13:27,4/19/2025 13:31,0,100,276,1,4/19/2025 13:31,,,,,anonymous,EN,1,324,7,1,,,,,,,,,,,,,4,7,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|u.n|a.n|i.n|att|v.n,
4/19/2025 13:27,4/19/2025 13:32,0,100,295,1,4/19/2025 13:32,,,,,anonymous,EN,1,325,7,1,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|i.n|att|p.n|v.n|u.n,
4/19/2025 13:26,4/19/2025 13:32,0,100,328,1,4/19/2025 13:32,,,,,anonymous,EN,1,326,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|a.n|v.n|att|i.n|p.n,
4/19/2025 13:29,4/19/2025 13:32,0,100,156,1,4/19/2025 13:32,,,,,anonymous,EN,1,327,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|v.n|p.n|a.n|i.n|u.n,
4/19/2025 13:26,4/19/2025 13:32,0,100,323,1,4/19/2025 13:32,,,,,anonymous,EN,1,328,7,1,,,,,,,,,,,,,,,,,,,4,3,3,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|v.n|i.n|u.n|p.n|a.n,
4/19/2025 13:25,4/19/2025 13:32,0,100,408,1,4/19/2025 13:32,,,,,anonymous,EN,1,329,7,1,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|att|u.n|p.n|i.n|a.n,
4/19/2025 13:29,4/19/2025 13:32,0,100,165,1,4/19/2025 13:32,,,,,anonymous,EN,1,330,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:26,4/19/2025 13:32,0,100,368,1,4/19/2025 13:32,,,,,anonymous,EN,1,331,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,6,6,uninsightful,,Q210|uninsightful|v.g|i.g|att|a.g|p.g|u.g
4/19/2025 13:24,4/19/2025 13:32,0,100,446,1,4/19/2025 13:32,,,,,anonymous,EN,1,332,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:26,4/19/2025 13:32,0,100,325,1,4/19/2025 13:32,,,,,anonymous,EN,1,333,7,1,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|att|v.n|p.n|i.n|a.n|u.n,
4/19/2025 13:25,4/19/2025 13:32,0,100,405,1,4/19/2025 13:32,,,,,anonymous,EN,1,334,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|a.g|i.g|u.g|v.g|p.g
4/19/2025 13:25,4/19/2025 13:32,0,100,424,1,4/19/2025 13:32,,,,,anonymous,EN,1,335,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,4,5,,,,,,,uninsightful,,Q210|uninsightful|a.g|p.g|v.g|u.g|att|i.g
4/19/2025 13:25,4/19/2025 13:32,0,100,437,1,4/19/2025 13:32,,,,,anonymous,EN,1,336,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|p.n|v.n|i.n|a.n|u.n|att,
4/19/2025 13:25,4/19/2025 13:32,0,100,415,1,4/19/2025 13:32,,,,,anonymous,EN,1,337,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|att|i.n|p.n|u.n|a.n,
4/19/2025 13:24,4/19/2025 13:32,0,100,453,1,4/19/2025 13:32,,,,,anonymous,EN,1,338,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|a.n|att|u.n|p.n|v.n,
4/19/2025 13:29,4/19/2025 13:32,0,100,185,1,4/19/2025 13:32,,,,,anonymous,EN,1,339,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|att|v.g|i.g|a.g|u.g|p.g
4/19/2025 13:25,4/19/2025 13:32,0,100,438,1,4/19/2025 13:32,,,,,anonymous,EN,1,340,7,1,4,4,5,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|p.n|v.n|i.n|a.n|att,
4/19/2025 13:27,4/19/2025 13:32,0,100,310,1,4/19/2025 13:32,,,,,anonymous,EN,1,341,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|a.n|att|i.n|v.n|u.n|p.n,
4/19/2025 13:26,4/19/2025 13:32,0,100,357,1,4/19/2025 13:32,,,,,anonymous,EN,1,342,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,6,7,6,7,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|i.g|p.g|v.g|att|u.g|a.g
4/19/2025 13:27,4/19/2025 13:32,0,100,332,1,4/19/2025 13:32,,,,,anonymous,EN,1,343,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|v.g|a.g|u.g|p.g|att|i.g
4/19/2025 13:28,4/19/2025 13:32,0,100,240,1,4/19/2025 13:32,,,,,anonymous,EN,1,344,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,7,6,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|i.g|v.g|att|p.g|u.g
4/19/2025 13:26,4/19/2025 13:32,0,100,363,1,4/19/2025 13:33,,,,,anonymous,EN,1,345,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|att|u.n|p.n|a.n|i.n,
4/19/2025 13:27,4/19/2025 13:33,0,100,339,1,4/19/2025 13:33,,,,,anonymous,EN,1,346,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,6,6,uninsightful,,Q210|uninsightful|i.g|v.g|u.g|a.g|att|p.g
4/19/2025 13:27,4/19/2025 13:33,0,100,344,1,4/19/2025 13:33,,,,,anonymous,EN,1,347,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|a.g|i.g|u.g|p.g|att|v.g
4/19/2025 13:31,4/19/2025 13:33,0,100,86,1,4/19/2025 13:33,,,,,anonymous,EN,1,348,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uninsightful,,Q210|uninsightful|u.g|a.g|p.g|att|v.g|i.g
4/19/2025 13:27,4/19/2025 13:33,0,100,331,1,4/19/2025 13:33,,,,,anonymous,EN,1,349,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025 13:28,4/19/2025 13:33,0,100,277,1,4/19/2025 13:33,,,,,anonymous,EN,1,350,7,1,4,3,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|v.n|a.n|u.n|i.n|p.n|att,
4/19/2025 13:26,4/19/2025 13:33,0,100,410,1,4/19/2025 13:33,,,,,anonymous,EN,1,351,7,1,,,,,,,4,6,2,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|i.n|v.n|a.n|att|u.n|p.n,
4/19/2025 13:26,4/19/2025 13:33,0,100,445,1,4/19/2025 13:33,,,,,anonymous,EN,1,352,7,1,,,,,,,4,7,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|v.n|att|a.n|p.n|i.n,
4/19/2025 13:26,4/19/2025 13:33,0,100,450,1,4/19/2025 13:33,,,,,anonymous,EN,1,353,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,7,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insightful,Q129|insight|u.n|p.n|i.n|a.n|att|v.n,
